"gene_name","stat"
"HADHB",-0.622351009180582
"ZNF445",-0.624635722939412
"AC018804.6",-0.624751340441655
"ARIH2OS",-0.62494391931214
"MIR194-1",-0.625139892608649
"RPL17P11",-0.625385925760066
"JAGN1",-0.625387730068971
"AC016894.1",-0.62592404646235
"RP4-736I12.1",-0.626783026699697
"LDHAP7",-0.627117792504631
"AC140481.2",-0.628510216034965
"RP11-22M7.2",-0.628527566029001
"IL36A",-0.628527566029001
"AC093802.1",-0.628527566029001
"ARPP21",-0.629183579636727
"AC018737.6",-0.629187677556461
"RP11-472F19.1",-0.630944066143428
"TCHH",-0.631096597610813
"RP11-84O12.2",-0.631342775264191
"AC097713.5",-0.631342775264191
"NRBF2P2",-0.632011548597131
"BRDT",-0.632378410898795
"CISH",-0.634714614336492
"RFKP1",-0.635565836059673
"MMEL1",-0.635884197627517
"IL22RA1",-0.635912450491879
"SPAST",-0.638008911254967
"RP11-417J8.6",-0.638098708461075
"LRPPRC",-0.638166390777008
"DNAJB1P1",-0.638628595002762
"KRT18P33",-0.63926767909029
"AC004069.2",-0.639331679373058
"RP11-423F24.3",-0.640305193702779
"EXOSC10",-0.641735088062085
"NXPH2",-0.642002045889527
"FAM43B",-0.642368735903346
"KRT18P46",-0.642469348639595
"DLX1",-0.642779849466948
"CACNA2D3",-0.643558951494822
"SEPT2",-0.643861631519572
"RP5-837I24.6",-0.644186294289422
"AC016737.1",-0.644769539159509
"IK",-0.645724309870146
"REEP1",-0.645793948943264
"RP4-612C19.1",-0.645969939427035
"AC092162.1",-0.648248792355242
"USP40",-0.64873390256299
"CD52",-0.649188531211945
"OTOF",-0.65061257146684
"UTS2",-0.650998983883834
"AC018892.9",-0.653389247508938
"KNCN",-0.653584845949121
"NFYC",-0.653905568582666
"IGKV3D-20",-0.654278816303026
"TTC21A",-0.655285852851706
"RP11-12L8.2",-0.655993552549435
"FOXE3",-0.656011580883633
"GJA4",-0.656042032545867
"NBAS",-0.656398124513701
"CAMK1G",-0.656666152329426
"AC105760.3",-0.657106966781385
"SRSF10",-0.657143155412877
"RPS20P15",-0.657857835993954
"NDUFS1",-0.658948853452613
"OR2T6",-0.659252341618097
"DCLK3",-0.659574802851349
"PABPC1P6",-0.659985802265496
"IGKV2D-40",-0.660050526081727
"RRP15",-0.661082827280728
"RPS24P8",-0.66186651825103
"AC015977.5",-0.661983760535456
"RPS6P2",-0.661983760535456
"TTN-AS1",-0.662235052192038
"RGSL1",-0.662580568094836
"UPP2",-0.662858088011466
"SLC8A1",-0.662874906265326
"IL36RN",-0.663145818184064
"RPL36AP13",-0.66371429569291
"AC021016.7",-0.664724405916239
"AC073869.1",-0.66595107871494
"GYG1P3",-0.667058130856248
"RP4-639F20.1",-0.66744123885482
"MYSM1",-0.668270445028195
"AC007390.5",-0.668927221617863
"RP11-386I14.3",-0.671001043087654
"XX-FW84067D5.1",-0.671081653904608
"RP1-8B22.1",-0.671081653904608
"PLA2G2E",-0.671081653904608
"SP110",-0.672381187755251
"NBPF11",-0.672799617127419
"AC010894.4",-0.672844889530146
"TSNAX-DISC1",-0.676332616023345
"PRKAR1AP",-0.676651267598428
"RPF1",-0.677085527783584
"CCNT2P1",-0.677119848017288
"RP11-20O24.1",-0.677888998453351
"GORASP1",-0.678574772295763
"AC010740.1",-0.679905102533204
"RP4-620F22.3",-0.680225090521376
"ASB14",-0.680501324307526
"BEND5",-0.681085442807557
"ST13P21",-0.681167167487517
"TPRG1L",-0.68150420780719
"AC073271.1",-0.683194830046874
"FGD5-AS1",-0.683623989837455
"MATN1",-0.683719358044762
"CNN2P6",-0.683881299855831
"SCARNA16",-0.685632905193701
"RNF186",-0.687368057007493
"NUP35",-0.687674258313683
"SH2D6",-0.687769098301472
"RP11-88L24.4",-0.687769098301472
"CRP",-0.68777464876116
"ACP6",-0.687992616822633
"SLC2A7",-0.688690085068535
"PROX1",-0.688935997348634
"IGKV1-22",-0.689146615889509
"C1orf234",-0.689324753043494
"GCSHP5",-0.689539525915681
"WDR63",-0.691426788267337
"GPR35",-0.692035508732516
"IL10",-0.692217996780254
"PRKD3",-0.69241904487744
"RP3-469D22.1",-0.692821240073523
"USP37",-0.693814670542314
"TMCO2",-0.694059353824801
"NEK2P4",-0.694707125445101
"GNAT1",-0.694928490364907
"AC093787.1",-0.695812491471302
"DARS",-0.695870382801092
"AADACL3",-0.696130448314314
"AL121657.4",-0.696447858791051
"CYP4A22",-0.696864872822726
"AC064852.5",-0.697514071817988
"AC092638.2",-0.697850142901965
"ATAD2B",-0.698673391434771
"RAB3GAP2",-0.698762359835299
"PDCL3P3",-0.698792198215662
"GPR113",-0.700041322425403
"SUMO1",-0.700092527211481
"AC011998.4",-0.700198532315129
"SLC30A3",-0.70041787854359
"RPS13",-0.700653175258399
"CCDC28B",-0.702014801215428
"SLC9A4",-0.705769834339862
"TAMM41",-0.706997999031138
"KCNN3",-0.707188351551406
"DAPL1",-0.708869063721779
"RP5-857K21.2",-0.709254117067635
"RP11-275F13.1",-0.709254117067635
"RP4-801G22.3",-0.709254117067635
"AC108039.3",-0.709254117067635
"ALS2",-0.709323711043492
"AC094019.4",-0.71037530188797
"C2orf78",-0.7105588415818
"AC073465.3",-0.711556005770809
"PRAMEF1",-0.712738051833411
"PAX8",-0.712916156011903
"TROVE2",-0.713452732972665
"FAM167B",-0.713680473274665
"RP11-342M1.3",-0.714194425302136
"AC099535.4",-0.71436551157739
"AC098650.1",-0.715273300293705
"AC093698.1",-0.717388054988947
"PGRMC2",-0.717504208495495
"IGKV1-17",-0.718315818404672
"AC140076.1",-0.719623531384402
"FMO6P",-0.720539712552144
"CYCSP12",-0.72087496843514
"RPL5P10",-0.721086930977501
"SMIM1",-0.721320655981536
"VPS13D",-0.722050923429618
"FPGT-TNNI3K",-0.722249174540768
"IL18R1",-0.722788289427501
"NLRP3",-0.722896346380177
"ZFP69B",-0.723035583471474
"NBPF16",-0.724861814168787
"CERKL",-0.725133086024482
"MMP23A",-0.725506061221302
"NISCH",-0.725754845237656
"RP1-144F13.4",-0.726025446005086
"CYTIP",-0.726336222761678
"AADACL4",-0.726369731123485
"AC139712.2",-0.727344510017683
"WARS2-IT1",-0.727574948084404
"PPP1R21",-0.729147138029491
"EDAR",-0.730132300583164
"GAPDHP46",-0.730559484105209
"MYT1L",-0.730639867826165
"EIF2S2P5",-0.730708315395814
"TRAK2",-0.73211248448068
"RP11-312O7.2",-0.733709113797866
"ADH5P3",-0.735409009269303
"IGKV1-16",-0.736634746996764
"RP4-734G22.3",-0.736808820591569
"NCKAP5",-0.737240750890483
"GSTM3",-0.738414591103808
"FAM46B",-0.740368974782089
"GDI2P2",-0.740931122624765
"KLHDC8B",-0.741267742566291
"AC112715.2",-0.741861826726368
"SP5",-0.741964797477037
"MARCO",-0.742262098582424
"FAHD2B",-0.74246944344365
"EI24P2",-0.742550525129996
"HMGN1",-0.742553694763549
"RP11-47K11.2",-0.743087617088241
"BOLL",-0.743255432220869
"GTDC1",-0.743304558887807
"ATRAID",-0.743852713841977
"SPRR2E",-0.743877640345092
"TUBB8P9",-0.743877640345092
"AC092687.4",-0.743877640345092
"RP11-416L21.1",-0.743877640345092
"AC111200.1",-0.743877640345092
"IQCF6",-0.743877640345092
"NCKAP1L",-0.743877640345092
"VDAC1P10",-0.746309022672775
"IGKV1-35",-0.746309022672775
"CCK",-0.746765021630301
"ABCD1P5",-0.746969466226855
"RPL21P135",-0.747238424550918
"FAM8A3P",-0.748738287041055
"AC125232.1",-0.749447695956725
"AC012513.4",-0.751773313523709
"RP11-523K4.2",-0.7520240073092
"RP11-296O14.3",-0.753264262857103
"CD1C",-0.753794852255394
"RP11-543B16.1",-0.753990129140515
"AC016753.7",-0.756636376730073
"NBPF2P",-0.757745724252522
"OSBPL6",-0.759572284647762
"MIR558",-0.759958127686124
"GCSAML",-0.761498045602699
"HNRNPCL1",-0.761686315347879
"XCR1",-0.761848738759093
"PPM1B",-0.763331189183393
"C2orf42",-0.76410736727671
"SGPP2",-0.764420985724879
"ZZZ3",-0.764716791701812
"NPM1P40",-0.765131237264508
"UQCRHP2",-0.766867000808212
"AC079135.1",-0.767829871175809
"AC022311.1",-0.768283625555244
"HMGN3P1",-0.769482885478775
"PBX1",-0.770758464181336
"IGKV1-37",-0.770842512732236
"IQCF2",-0.77100628157868
"KLHL21",-0.771137266432808
"SNORA64",-0.771249028967807
"FTLP17",-0.77156573283225
"AC079776.4",-0.77156573283225
"PRAMEF2",-0.773068223661582
"RPS24P7",-0.775566432568986
"LSM3P3",-0.775566432568986
"NFASC",-0.775590038007723
"FUCA1",-0.775768070438651
"SACM1L",-0.77766376125461
"SPRR1B",-0.777773032591397
"RETSAT",-0.778247853884027
"AC079610.2",-0.780570070328045
"TM2D1",-0.781240437308277
"FIGN",-0.782647926932656
"MCL1",-0.783654509618106
"ATP5BP1",-0.784689309960185
"TRAF5",-0.785034683506449
"DUSP5P1",-0.78520542706078
"ABC7-43041300I9.1",-0.78524152539406
"STXBP3",-0.788048277585398
"TVP23BP2",-0.78859692219893
"COL4A3",-0.789535189007597
"TNNT2",-0.789716538910019
"AL591704.5",-0.790110139531688
"AGXT",-0.790206499677683
"RP11-206L10.8",-0.791632315024349
"NPAS2",-0.791691961541704
"RP11-782C8.5",-0.792824563826424
"AC098824.6",-0.79551469065965
"VEZF1",-0.796984145130463
"RP5-935K16.1",-0.797962293505146
"PLGLA",-0.79870614621766
"SNAI1P1",-0.799030287044738
"PTCHD2",-0.799370524249517
"FCF1P6",-0.799528698989246
"MUL1",-0.799696984135878
"PADI6",-0.800024979594928
"LIMS2",-0.801867564427741
"OR2AK2",-0.801996310797388
"METAP1D",-0.802724333855286
"TRAF3IP1",-0.803000250230377
"PTGES3P1",-0.803180114607963
"SLC9B1P2",-0.803392116839503
"PPP1R8",-0.803556042910307
"GRIK3",-0.803951557110697
"RP1-52J10.9",-0.804786602340067
"MYOC",-0.805253392570893
"RP5-966M1.5",-0.806048690365789
"GPR39",-0.806608187731046
"RP11-179G5.1",-0.811475535572119
"PRADC1P1",-0.812044028458638
"MORF4L1P1",-0.812137374530551
"CD244",-0.812294731732605
"TBR1",-0.812811477611968
"FNDC7",-0.812968486701496
"NMNAT1P2",-0.814103702298405
"ANKRD20A8P",-0.81608565505569
"IFI16",-0.816150407518214
"C1orf180",-0.816937948041083
"RPS4XP4",-0.817320488889826
"MIR190B",-0.817320488889826
"DOCK7",-0.817515513973425
"RP11-395L14.5",-0.817629410610599
"NBPF5P",-0.818022742648921
"DAW1",-0.81908325704113
"RP11-342M1.7",-0.819090786595607
"GPR62",-0.819104747545741
"CD5L",-0.819915729801854
"RP11-97C18.1",-0.820516373463959
"AC019129.2",-0.821404790451831
"KRT8P45",-0.821450576302501
"AC007387.2",-0.822218258594432
"ADCY3",-0.822222786125798
"MAP10",-0.822621600575974
"H3F3AP4",-0.824683264657952
"DNAJB3",-0.824920516109908
"RP11-417J8.3",-0.825262045956303
"TRIM58",-0.825352417193798
"OR10J3",-0.826639462588423
"AC074367.1",-0.829127173112418
"KCNH7",-0.829294177759934
"HMGB3P9",-0.829363857300581
"ASIC4",-0.829560086136254
"NEUROD1",-0.829927446641819
"PIK3C2B",-0.829966595356747
"SPRR2F",-0.83190105656387
"IGKV2OR2-1",-0.83190105656387
"CXXC11",-0.83190105656387
"RP11-365D23.4",-0.832031410135894
"NT5C1A",-0.832209445543282
"CELA2B",-0.83223787514748
"TRIM43",-0.832317183365986
"MIR199A2",-0.832515382647944
"CELF3",-0.834330558003405
"ZNF806",-0.834392777750114
"OMA1",-0.834781031425147
"RP4-651E10.3",-0.834932853153809
"ADAMTSL4-AS1",-0.835377849393247
"AC013410.1",-0.835473772538994
"IGKV2D-36",-0.836800472163557
"KCNJ9",-0.837307990913736
"RP11-690C23.4",-0.837683336318848
"AC062028.1",-0.837960240438055
"RP11-184J23.2",-0.838529645692747
"TDRD10",-0.840049970816416
"DPYSL5",-0.840749320569982
"FZD5",-0.841149013725188
"SEPW1P",-0.841214539912371
"FYCO1",-0.841214738353736
"RP11-296O14.2",-0.841232497922091
"OR10Z1",-0.841799266000366
"SUMF1",-0.842177976526118
"HAO2",-0.844387278393561
"OR6B2",-0.845536020680983
"SPRR3",-0.84580951004901
"EFCAB14",-0.846745825367199
"SDHCP3",-0.847277052939707
"AC097523.3",-0.84925450191177
"GPR148",-0.850314526972144
"RP11-134C1.1",-0.850715416293414
"MESTP4",-0.851325428236189
"INPP5D",-0.853032926274603
"PHBP11",-0.853956487804579
"AKR1D1P1",-0.854391636796356
"TESK2",-0.854754907723558
"DNASE2B",-0.85614967610036
"CADM3",-0.856317544190154
"RGS18",-0.85697177471551
"PRAMEF20",-0.857197420631522
"METTL11B",-0.85863788791679
"AC016708.2",-0.860258766743293
"GNG5",-0.860388159175128
"MZT2B",-0.860860381407527
"CCDC13",-0.8609146659951
"BBS5",-0.861320550658714
"PUM2",-0.863602730526947
"AC010733.5",-0.865671518161734
"AC079776.7",-0.866751795904014
"C3orf84",-0.867901131504377
"SH3GLB1",-0.869304547171212
"ETV3L",-0.86983727738364
"TMEM17",-0.870436842938212
"IGKV1-6",-0.870529408112111
"OR2T3",-0.871568656971532
"BTF3",-0.872165470907436
"CHIAP2",-0.874472282921175
"CCDC140",-0.87515125606144
"GBP7",-0.876599067736289
"RP11-404O13.4",-0.876927451751039
"PIGV",-0.880177283057494
"AC018892.8",-0.880506249367869
"NPM1P32",-0.880555494680613
"WDR75",-0.88123795213018
"PKP4P1",-0.881944863737573
"RP11-490K7.1",-0.882462663803028
"PRR9",-0.884403617387579
"STRIP1",-0.885168246379073
"PAPPA2",-0.88546444401701
"ABCA4",-0.887017329797671
"NDUFAF4P3",-0.887088442768269
"SEPT2P1",-0.887405854057882
"RBP7",-0.888839660723849
"GKN2",-0.889677678132219
"PDCD6IP",-0.889758010159978
"OR6N2",-0.889783264027911
"RNF103",-0.890070721538382
"TNR",-0.890254173957939
"AC064874.1",-0.890768916236037
"RP11-40H20.5",-0.89201279097585
"HMGB3P11",-0.892117808178636
"MOGAT1",-0.893753225853186
"MRPS21P1",-0.896349241459339
"MIR1302-4",-0.896349241459339
"IGSF8",-0.897183196373274
"CDC42BPA",-0.897243334385304
"INO80D",-0.898571070281685
"M1AP",-0.898634533492575
"SRGAP3",-0.899089119168053
"RMDN2-AS1",-0.899702222590242
"C1orf94",-0.900749651197075
"HNRNPA1P39",-0.900766026412406
"AC106876.2",-0.901191759595164
"PLEKHG5",-0.90133088156934
"CLCA1",-0.902691831037243
"AC019178.3",-0.903258549636751
"MYO1B",-0.903558297264983
"AC010878.3",-0.906208665694418
"ESPNL",-0.906534609717332
"OR2T29",-0.907394337861555
"MATN3",-0.907693492415131
"PANK4",-0.908663130940765
"hsa-mir-6723",-0.908911146363258
"CASP8",-0.909568560771818
"TTC34",-0.909782787747974
"PSMC1P12",-0.910182564781097
"KCNH8",-0.910763929925974
"C1orf158",-0.911921374887629
"PPP1R11P1",-0.912290589558747
"NR0B2",-0.912332712806898
"CD55",-0.91319760212911
"GADL1",-0.913527468285913
"RP11-42O15.2",-0.914481235104022
"AC018867.1",-0.916432642285749
"ANXA4",-0.916632464797797
"RP3-445O10.1",-0.916910447144879
"OPTC",-0.917007857289255
"AC007365.4",-0.919303409058877
"MEIS1",-0.919340337573647
"RP11-115A15.2",-0.919576788255846
"PQLC3",-0.920666546498082
"OR13G1",-0.921842381018452
"ITIH3",-0.922914109708815
"SRGAP2C",-0.923034287449893
"AC104308.2",-0.923519030049902
"CFHR1",-0.92365960358852
"UGT1A7",-0.923923703796117
"FHAD1",-0.925227985416387
"AC027612.3",-0.925302420300906
"AMY1C",-0.925507616973116
"SPCS1",-0.926595682547277
"GCSH",-0.928944690475634
"CLCN6",-0.929503382579183
"ZYG11B",-0.929575983703136
"IGKV1OR2-6",-0.930012526443195
"AQP12A",-0.930012526443195
"SALL4P6",-0.930012526443195
"IGKV3D-11",-0.930193423812291
"EPHX1",-0.93115366574914
"AC018865.5",-0.931785216438383
"PPIL1P1",-0.931918782398651
"RP11-141M3.5",-0.932725616230155
"AHSA2",-0.93277329614464
"AC011298.2",-0.933229292648272
"MRPL35",-0.933295880085339
"FAM204BP",-0.934381489166935
"AC016732.2",-0.934645239915166
"RP5-875O13.6",-0.935033169370321
"HAUS4P1",-0.935622424347015
"OR2T10",-0.936707324240832
"PECR",-0.93749901679056
"OR11L1",-0.938227458646621
"DPPA2P2",-0.938291375240028
"PIGF",-0.939827054889607
"WLS",-0.940225775390279
"RP11-416K24.2",-0.941664851109567
"RP11-38O14.5",-0.942409710318954
"CD46P1",-0.943410205856166
"RPL24P7",-0.945111101730874
"IGKV1-32",-0.946639518271498
"MIR320B2",-0.94814783274115
"CYP26B1",-0.948278704766213
"AC007256.5",-0.951181960770301
"MIR921",-0.951354202236726
"SH3BP5-AS1",-0.951924389315135
"USP48",-0.952247325403907
"LEFTY1",-0.952558555752427
"AC079395.1",-0.95276777988322
"PCDP1",-0.953153105297454
"NPM1P33",-0.953162920389519
"SCARNA5",-0.953261426266911
"IGKV2-10",-0.95363092186754
"ALPI",-0.954722495400493
"KRT18P39",-0.955594100754008
"PDE12",-0.955712661617986
"DNASE1L3",-0.957328220939072
"S100A12",-0.957684293475681
"ACOXL",-0.958432100431269
"PDCL3P5",-0.958636028113961
"MEAF6",-0.958776839620574
"FOXD4L1",-0.959628669135007
"AC022210.2",-0.959762496832412
"MTR",-0.959886445020639
"C2orf71",-0.959928512143135
"RPL21P17",-0.961007533930047
"RP11-350G8.3",-0.962301846806441
"RP11-396D18.1",-0.963134833195393
"ITGB3BP",-0.963308502051517
"RASGRP3",-0.963667827544981
"RP11-108F13.2",-0.964306667238103
"KRT8P21",-0.964583733063237
"SLC35F5",-0.968169945613116
"MERTK",-0.968218278347968
"OR6N1",-0.968551860226842
"RSL24D1P4",-0.970455010207672
"HS6ST1P1",-0.970759469723746
"RP4-597A16.3",-0.971175190981823
"ANKRD36",-0.972063452481442
"SNORD103B",-0.973121080783969
"DIRC1",-0.974353875438992
"PRSS46",-0.974769308565331
"INHBB",-0.975197118892822
"ASH1L",-0.975228577492783
"HOXD1",-0.975754254707315
"RP11-418J17.2",-0.977673865912101
"TMEM234",-0.978046383815798
"MFSD2B",-0.978987798216763
"TRPM8",-0.980742103957463
"PBRM1",-0.981927877630908
"PTGES3P2",-0.982192622084629
"RSPO1",-0.982414050196172
"OR7E90P",-0.984455155517916
"RP11-47A17.2",-0.984615841505853
"RP4-800M22.2",-0.98566075907577
"OR2AJ1",-0.985871139937852
"RP11-415K20.1",-0.986208227366314
"RBM6",-0.986324002116228
"GRIP2",-0.986836199638794
"AL355149.2",-0.987392158059403
"PTH1R",-0.987862422893463
"FANCL",-0.988953283815555
"FEZ2",-0.990137621770614
"AC013468.1",-0.990839121977458
"LPAR3",-0.992693826383311
"C1orf143",-0.993235545313763
"NFU1",-0.994336322426745
"AC105342.1",-0.994576901447218
"RP11-385M4.2",-0.994885788445823
"ZNF502",-0.995846450310276
"MKRN2",-0.996166639068757
"FAM132B",-0.996250647118249
"NOTO",-0.996687143598405
"UGP2",-0.997871596116677
"F13B",-0.999166380115664
"GPR45",-0.999781588812492
"RP5-1097F14.1",-1.00031644020539
"CCR5",-1.00062239896449
"RPL4P3",-1.00299525499551
"RP1-313L4.4",-1.00373014936303
"HSPG2",-1.00427223287952
"MSH4",-1.00787989792888
"CRNN",-1.00844854883251
"TMEM230",-1.01096697116926
"CRB1",-1.01176532208915
"ALPPL2",-1.01368129081278
"RP11-450D21.1",-1.01379408658135
"PTCD3",-1.01431212837093
"HMGN2P23",-1.01446208864219
"KLF11",-1.01448375243371
"MIR1295A",-1.01476994918291
"RPS24",-1.01543294427117
"MYO7B",-1.01600889409403
"CCDC88A",-1.01720262683316
"NPHS2",-1.01750671372907
"SPATA21",-1.0188071682884
"ZNF589",-1.01958121559614
"SRD5A2",-1.02054839003168
"RP11-439E19.3",-1.02114073494743
"FBXW12",-1.02163182251589
"RP11-69E11.4",-1.02548732432467
"FNDC4",-1.0266382879156
"DDX11L1",-1.02732555936539
"MYL1",-1.02976514075635
"LCE5A",-1.02997582882138
"C1orf137",-1.03034266561027
"MIR488",-1.0315788364074
"CNRIP1",-1.03188059617957
"HNRNPA3P15",-1.03293081652591
"C1orf146",-1.03334444467857
"AC114755.7",-1.03394134784193
"CCT8",-1.03440446271407
"AC017080.1",-1.03485988806558
"SNORD53",-1.03552237732764
"TLX2",-1.03566455489258
"AC015971.2",-1.03871134297066
"AC079354.6",-1.03913825828132
"AC079922.2",-1.04054823460411
"CPNE9",-1.04065161213415
"TNNI3K",-1.04103397581236
"STON1",-1.04485739217225
"GREM2",-1.04546659838189
"REG3A",-1.04641188260046
"LPPR5",-1.04753634912494
"BMPR2",-1.04788556109079
"OR7E91P",-1.0479476017619
"LY9",-1.04829079330941
"YBX1P2",-1.05033946089713
"IGKV2-14",-1.05107848790647
"IGKV2D-18",-1.05107848790647
"KYNU",-1.05124122599716
"TUBB8P11",-1.05146844449671
"LCE2C",-1.05271470505969
"ATP2B4",-1.0531375617843
"HSD3BP2",-1.05344398303393
"IGKV2D-10",-1.05417985268634
"FEN1P1",-1.05478546642388
"RP11-717A5.2",-1.05535434446175
"CREB1",-1.05618428043005
"RPS15P5",-1.05882135392338
"RP11-510C10.3",-1.05904027757068
"TEX37",-1.05905170675183
"ADRA2B",-1.06110144989959
"ITLN2",-1.0625011900774
"KIAA1324",-1.06282691841157
"KCNH1",-1.0631641876826
"WNT3A",-1.06483258302758
"MAPRE3",-1.06495323572922
"RAD23B",-1.0661006064958
"CDA",-1.06626240562543
"RP11-353H3.1",-1.06643308697658
"CD8BP",-1.06702250011541
"IGKV1D-32",-1.06825807090217
"SAMD13",-1.06949393198867
"RBMX",-1.06957784513415
"AC138623.1",-1.06988269748038
"FABP5P10",-1.07049323912162
"WI2-2994D6.1",-1.0714225622877
"RPL34P1",-1.0714225622877
"PAIP2B",-1.07148749822538
"OR7E89P",-1.07208546628522
"RP11-113I24.1",-1.07457289454986
"LRRC38",-1.07550585897856
"EPHA10",-1.07737151651398
"IL1F10",-1.07904349459305
"OR2G2",-1.0803804412657
"ZP4",-1.08358556101088
"PDE4DIP",-1.08484420949866
"RP11-7G12.1",-1.08489575406591
"EXTL2P1",-1.08490792278528
"RHBDD1",-1.0850570021409
"LAPTM4A",-1.08731372091389
"RGS8",-1.08789645449302
"RP5-837I24.1",-1.08798439197215
"DRC1",-1.08811045674383
"AC018730.3",-1.08820550397221
"SLC25A12",-1.08841052655793
"IFFO2",-1.08938913472877
"CHCHD2",-1.09080648840594
"ALDH4A1",-1.09114116760947
"AC009480.3",-1.09252611623288
"CDK15",-1.09293279478776
"S100A3",-1.09421489320011
"USP34",-1.09453229489852
"TTC32",-1.09535538688632
"PNRC2",-1.0990973401546
"DLEC1",-1.09919544202565
"TTN",-1.09935768234292
"AC008271.1",-1.09942368476377
"RP11-312J18.3",-1.10241083443588
"MGST3",-1.10280219043019
"AC012499.1",-1.10411684204238
"AC027612.1",-1.10479507665375
"STPG1",-1.1057579898336
"ZMYM6",-1.10701305918076
"HACL1",-1.1079165642392
"PLA2G2A",-1.10903142463281
"RP11-4M23.2",-1.10920552124706
"MAN1A2",-1.10973993042535
"CMTM8",-1.11036235204418
"RP11-421L10.1",-1.11315244405967
"MST1P2",-1.1136219179703
"NPPB",-1.11446252309133
"ASB17",-1.11542406937502
"REG3G",-1.1155180861733
"AC012493.1",-1.11667628675247
"WDPCP",-1.1174111361494
"RP11-512F24.1",-1.11817676981659
"CCNJP2",-1.1213094514068
"AC108868.3",-1.12180790238765
"AC064836.3",-1.12265091589745
"HMGN2P22",-1.12451634974691
"AC096644.1",-1.12629204580219
"SLAMF1",-1.12659579738542
"EHD3",-1.12687123902775
"ALMS1",-1.13131072017299
"OR10K1",-1.13465881152078
"RP11-465N4.5",-1.136296017234
"RPL35P1",-1.13650350042896
"OR2C3",-1.13768719397975
"DLX2",-1.13847280803032
"TP53I3",-1.13886190727023
"OR7E122P",-1.13963780044562
"AC009969.1",-1.14121542418873
"VIL1",-1.14301079777955
"VWC2L",-1.14451492213224
"SPRR2B",-1.14500006728379
"NOS1AP",-1.14907784375906
"OR6B3",-1.1496563385537
"RP11-54A4.2",-1.15142645743897
"ASTL",-1.15193876132831
"VAV3",-1.15252758340441
"BTBD8",-1.15390998036783
"ALDH9A1",-1.15544396633384
"LURAP1",-1.15557392925284
"ZNF804A",-1.15786578555388
"KCNA2",-1.15884538106927
"LRRFIP2",-1.16202154469576
"IGKV1OR-1",-1.16218723066913
"ANKRD36C",-1.162797887972
"ABCG5",-1.16315134099384
"RNF2",-1.16413095992424
"RGPD1",-1.16449374675155
"CRYGA",-1.16506341828419
"MDM4",-1.16784679793821
"WI2-1896O14.1",-1.16788025611448
"OR2M1P",-1.16820869809176
"RP11-182I10.3",-1.17055470175011
"AC007405.2",-1.17210845866391
"OR7E28P",-1.17217254933207
"RP11-144L1.8",-1.17227552301412
"ZBTB40",-1.17276028491865
"RPS15A",-1.17285475033231
"RP11-241F15.1",-1.17307930914898
"ILDR2",-1.17326642520993
"HNRNPCP9",-1.17341531463891
"AC007386.2",-1.17383168348915
"INPP1",-1.1739431392973
"OR2T5",-1.17430872799703
"LRRTM1",-1.17718166268243
"TNFRSF8",-1.17765049826124
"ACTR3BP2",-1.17770109253846
"LINC00862",-1.17886963234724
"ZNHIT6",-1.17946621959616
"UNC50",-1.17989465578367
"SCN3A",-1.1805300880623
"PRRX1",-1.18086602221493
"AC016739.1",-1.18225847465192
"APPL1",-1.18237579909725
"RP11-367J7.4",-1.18391032377799
"FAM41C",-1.18513006123171
"DHX57",-1.18633208638267
"IBA57",-1.18671542736905
"NCL",-1.18804364433999
"PRDX6",-1.18814324050823
"TNFSF18",-1.18820881443597
"MTA3",-1.18850893617239
"RP11-592N21.1",-1.18865719987003
"RP11-8J9.5",-1.1892241023848
"KIAA1614",-1.19022947394396
"GSTM4",-1.19156768553055
"IGKV3-11",-1.1918196779553
"FASTKD2",-1.19214949808253
"FAM73A",-1.19272592799523
"GREB1",-1.19284229077122
"AC019109.1",-1.1972365359936
"RP11-342M1.6",-1.19883951961776
"AC092651.1",-1.19888643251645
"AC093642.5",-1.20035370077494
"RGPD8",-1.20239550162584
"RP4-633I8.1",-1.20242361037722
"AC105402.3",-1.20343540521462
"CD302",-1.20382569369988
"PRDM2",-1.20392800661639
"IPP",-1.20487490480255
"PRELP",-1.20531630316523
"FOXD2",-1.20552956054553
"AC011242.6",-1.206238254567
"ICOS",-1.20665871977626
"SLC9C2",-1.20669250189534
"PLA2G4A",-1.20759312777833
"C2orf50",-1.20840238650011
"AC073869.2",-1.20880880526581
"OLFM3",-1.21095052884752
"VWA5B1",-1.21155489476901
"PRKAR2A",-1.21171990433258
"DCDC2C",-1.21314526764632
"ARNT",-1.21325433741592
"IGKV1D-33",-1.21476218728871
"SULT1C4",-1.21579205854834
"OR1C1",-1.21610438258763
"SLC1A7",-1.21619131358285
"SMAP2",-1.21739402973394
"BTG2",-1.21775048741547
"C8B",-1.2185337408014
"ITGA10",-1.21890202972809
"EEF1B2",-1.21941622516183
"MIR217",-1.2194377529882
"FPGT",-1.21978379592221
"NIF3L1",-1.22022483941338
"HMGCS2",-1.22156187914561
"CD8A",-1.22301804934701
"AC127391.3",-1.22344052842916
"IGKV2-28",-1.22448468284519
"PRSS45",-1.2245826904342
"TRAK1",-1.22567704896079
"RPL21P40",-1.22636083161252
"CCDC74A",-1.2271353022647
"PTPRVP",-1.22720455303935
"RP11-184I16.3",-1.22783023169847
"AC103564.7",-1.22800771691703
"FAM208A",-1.2288769224298
"LRRFIP1",-1.22903448860465
